listing_id,neighborhood,bedrooms,property_type,price_ksh,occupancy_rate,rating,review_count,price_tier,source_neighbourhood,last_review
16778903,muthaiga,Studio,Private Room,11100,0,4.1,2,5,East Harlem,2018-01-01
16778904,muthaiga,Studio,Private Room,2000,0.619,5,34,5,Washington Heights,2019-05-31
16779548,kilimani,Studio,Private Room,2800,0,5,52,4,Gravesend,2019-06-09
16779705,parklands,1 BR,Entire Home,7800,0,4.4,15,3,Greenwich Village,2018-10-28
16780398,kilimani,Studio,Private Room,3900,0.904,5,82,4,Sheepshead Bay,2019-06-23
16780469,langata,Studio,Private Room,4000,0.934,4.1,2,2,Harlem,2019-04-25
16781516,langata,Studio,Private Room,7200,0.707,5,79,2,Upper East Side,2019-06-23
16781601,karen,Studio,Private Room,3500,0,5,36,5,University Heights,2019-06-10
16783144,parklands,Studio,Private Room,5700,0.573,5,99,3,Roosevelt Island,2019-06-06
16783828,langata,Studio,Private Room,8500,0.729,5,67,2,Upper East Side,2019-06-29
16784199,parklands,2 BR,Entire Home,14800,0,4.3,9,3,Greenwich Village,2019-06-06
16791336,lavington,Studio,Private Room,7900,0,4.2,5,4,East Village,2019-06-18
16791809,muthaiga,Studio,Private Room,2800,0.233,4.2,6,5,East Flatbush,2017-08-15
16792022,westlands,Studio,Private Room,3600,0,4.2,7,5,Williamsburg,2019-06-03
16792642,thika-road,2 BR,Entire Home,14600,0.945,5,88,1,South Slope,2019-07-04
16793429,ngong-road,1 BR,Entire Home,11300,0.882,4.3,10,3,Little Italy,2019-01-07
16793649,lavington,1 BR,Entire Home,6600,0.638,5,65,4,East New York,2019-07-02
16794070,muthaiga,1 BR,Entire Home,5700,0,4.1,2,5,East Harlem,2017-02-05
16794287,gigiri,Studio,Private Room,3200,0.51,4,0,5,Flatbush,
16795470,muthaiga,Studio,Private Room,7200,0.693,5,99,5,East Harlem,2019-06-29
16795503,lavington,Studio,Private Room,2600,0.156,5,90,4,Bushwick,2019-07-07
16795643,muthaiga,Studio,Private Room,8000,0.778,5,102,5,East Harlem,2019-07-06
16796255,muthaiga,Studio,Private Room,4900,0.962,5,90,5,Washington Heights,2019-07-02
16797910,south-c,1 BR,Entire Home,5200,0.948,5,72,1,Crown Heights,2019-06-09
16798165,gigiri,1 BR,Entire Home,8200,0.408,5,109,5,Bay Ridge,2019-06-23
16798351,lavington,1 BR,Entire Home,9100,0,4.3,11,4,East Village,2018-08-21
16802965,westlands,2 BR,Entire Home,16400,0.203,5,31,5,Williamsburg,2018-11-04
16804336,lavington,1 BR,Entire Home,10200,0,5,56,4,Morningside Heights,2018-01-15
16805050,muthaiga,Studio,Private Room,2300,0,4.1,3,5,East Flatbush,2018-06-20
16805065,lavington,2 BR,Entire Home,18100,0.482,5,27,4,Chelsea,2018-12-13
16805103,langata,2 BR,Entire Home,13000,0.214,4,0,2,Upper East Side,
16805446,runda,2 BR,Entire Home,15600,0.556,4.4,15,5,Cobble Hill,2019-06-22
16805869,south-c,Studio,Private Room,6900,0.085,5,66,1,Lower East Side,2019-06-22
16805921,south-c,Studio,Private Room,6900,0,4,0,1,Lower East Side,
16807028,gigiri,3 BR,Entire Home,81900,0,4.2,1,5,Flatbush,2019-04-02
16807550,langata,Studio,Private Room,4000,0,4,1,2,Greenpoint,2018-05-06
16807749,upperhill,Studio,Private Room,6400,0.411,5,171,3,Prospect Heights,2019-06-23
16808375,kilimani,Studio,Private Room,4300,0,4,0,4,Sheepshead Bay,
16808464,lavington,Studio,Private Room,3900,0,4,0,4,Bushwick,
16810023,westlands,Studio,Private Room,7800,0.932,5,66,5,Williamsburg,2019-06-11
16810808,kilimani,1 BR,Entire Home,11000,0.921,5,41,4,Sheepshead Bay,2019-07-04
16811150,ngong-road,Studio,Private Room,7600,0,4,1,3,Clinton Hill,2017-12-16
16811199,lavington,1 BR,Entire Home,9500,0,4.1,2,4,Ridgewood,2017-05-21
16811364,lavington,Studio,Private Room,2400,0.51,5,54,4,Bushwick,2019-06-14
16813292,south-c,1 BR,Private Room,12100,0.603,5,100,1,Lower East Side,2019-06-24
16814205,parklands,Studio,Private Room,4000,0.805,5,392,3,Jamaica,2019-07-06
16814382,langata,Studio,Private Room,5700,0.786,5,86,2,Fordham,2019-06-24
16814385,langata,1 BR,Private Room,12500,0.762,4.1,4,2,Harlem,2017-05-22
16814536,langata,Studio,Private Room,4000,0,4,1,2,Sunset Park,2017-01-30
16814803,langata,Studio,Private Room,4400,0.773,5,101,2,Fordham,2019-06-23
16814818,south-c,Studio,Private Room,8300,0,4,0,1,Lower East Side,
16815519,langata,Studio,Private Room,9400,0,4.2,7,2,Upper East Side,2019-05-27
16821077,parklands,Studio,Private Room,6100,0,4,0,3,Windsor Terrace,
16821898,parklands,Studio,Private Room,3800,0.655,4.1,5,3,Windsor Terrace,2019-06-30
16823231,westlands,1 BR,Entire Home,9800,0,4.2,7,5,Williamsburg,2018-04-16
16823712,westlands,Studio,Private Room,5400,0.97,4.3,9,5,Williamsburg,2019-05-27
16823923,kilimani,2 BR,Entire Home,19700,0,4,0,4,Upper West Side,
16824884,lavington,1 BR,Entire Home,8700,0.126,4.3,9,4,Bedford-Stuyvesant,2019-04-27
16826741,gigiri,2 BR,Entire Home,12700,0.992,4.1,3,5,Gramercy,2018-09-29
16827163,south-b,1 BR,Private Room,14500,0,4,0,2,DUMBO,
16827715,south-c,Studio,Private Room,5900,0.759,4.1,3,1,Ditmars Steinway,2017-09-04
16828843,lavington,1 BR,Entire Home,10200,0,4.1,4,4,Chelsea,2019-01-01
16828918,ngong-road,Studio,Private Room,4800,0,4,0,3,Little Italy,
16829324,south-c,2 BR,Entire Home,13900,0.701,5,72,1,Lower East Side,2019-06-23
16829867,ngong-road,1 BR,Entire Home,9800,0,4,0,3,Murray Hill,
16830241,lavington,2 BR,Entire Home,13400,0,4.8,29,4,East Village,2019-06-04
16834485,muthaiga,Studio,Private Room,1800,0,4,0,5,East Flatbush,
16835493,gigiri,Studio,Private Room,2300,0,4,0,5,Flatbush,
16837628,muthaiga,Studio,Private Room,2200,0,4,0,5,East Flatbush,
16840727,lavington,Studio,Private Room,2400,0,4.1,2,4,Bedford-Stuyvesant,2017-03-07
16841844,westlands,1 BR,Private Room,24600,0,4.1,4,5,Williamsburg,2017-05-20
16841998,lavington,Studio,Private Room,3200,0,4.2,6,4,Bushwick,2017-06-19
16843605,ngong-road,3 BR,Entire Home,21200,0.06,5,41,3,Clinton Hill,2019-06-27
16844707,langata,Studio,Private Room,4400,0.978,4.5,10,2,Harlem,2019-06-30
16845648,langata,2 BR,Entire Home,14500,0.805,5,48,2,Upper East Side,2019-07-01
16845840,runda,Studio,Private Room,2900,0.107,4.1,5,5,Cypress Hills,2018-11-20
16846074,karen,2 BR,Entire Home,13900,0,4,0,5,Hell's Kitchen,
16846366,kilimani,3 BR,Entire Home,78400,0.205,4.6,20,4,Upper West Side,2019-07-01
16846462,lavington,1 BR,Entire Home,11000,0.268,5,54,4,Bedford-Stuyvesant,2019-06-02
16847069,karen,3 BR,Entire Home,32700,0.079,5,51,5,NoHo,2019-06-17
16851711,gigiri,1 BR,Entire Home,6100,0,4.3,12,5,Flatbush,2017-06-19
16851792,thika-road,Studio,Private Room,4500,0.526,4.1,2,1,South Slope,2017-10-23
16851973,muthaiga,Studio,Private Room,2600,0.66,4,1,5,East Flatbush,2017-07-30
16852728,muthaiga,Studio,Private Room,2100,0,4.1,2,5,East Flatbush,2018-04-30
16854141,lavington,1 BR,Entire Home,7900,0.003,5,68,4,East New York,2019-06-08
16854181,muthaiga,Studio,Private Room,8000,0,4,0,5,Washington Heights,
16854754,runda,1 BR,Entire Home,12200,0,4.3,8,5,Midtown,2019-05-14
16855055,westlands,Studio,Private Room,7000,0.981,4.4,16,5,Williamsburg,2019-05-03
16855679,runda,1 BR,Private Room,52400,0,4,0,5,Midtown,
16856193,runda,1 BR,Private Room,26600,0.266,4,0,5,Midtown,
16858146,karen,1 BR,Entire Home,10200,0.441,4.2,7,5,Hell's Kitchen,2019-05-25
16859099,runda,Studio,Private Room,2600,0.271,5,47,5,Sunnyside,2019-07-01
16860045,south-c,1 BR,Entire Home,3300,0.419,4.7,27,1,Ditmars Steinway,2019-04-27
16860541,langata,Studio,Private Room,9400,0,4.5,18,2,Upper East Side,2018-12-15
16865916,langata,2 BR,Entire Home,18100,0.005,4.2,7,2,Upper East Side,2019-05-07
16867024,langata,3 BR,Entire Home,26100,0.992,4.7,23,2,Harlem,2019-05-24
16867729,kilimani,Studio,Private Room,3200,0,4,1,4,Gowanus,2017-02-28
16869999,langata,Studio,Private Room,4000,0,5,48,2,Harlem,2019-06-30
16870827,gigiri,1 BR,Private Room,65500,0.849,5,43,5,Bay Ridge,2019-06-27
16871240,runda,1 BR,Entire Home,7200,0,4.1,2,5,Sunnyside,2017-02-20
16873148,thika-road,2 BR,Entire Home,12100,0.132,5,60,1,Maspeth,2019-06-17
16874685,lavington,1 BR,Private Room,15800,0,4.2,8,4,Chelsea,2017-05-18
16879258,ngong-road,2 BR,Entire Home,15100,0.877,4,0,3,Little Italy,
16880235,muthaiga,2 BR,Entire Home,15600,0.778,4.2,8,5,Chinatown,2019-06-14
16883129,parklands,1 BR,Entire Home,5700,0.8,5,103,3,Stapleton,2019-07-05
16883282,muthaiga,2 BR,Entire Home,17200,0,4,0,5,West Village,
16883813,langata,2 BR,Entire Home,16200,0,4.8,29,2,Harlem,2019-06-09
16884012,muthaiga,2 BR,Entire Home,16400,0,4,0,5,Washington Heights,
16884027,langata,1 BR,Entire Home,8700,0,4.2,9,2,Harlem,2017-04-17
16884405,westlands,Studio,Private Room,4500,0.318,4.3,11,5,Williamsburg,2019-03-31
16884587,kilimani,1 BR,Entire Home,8400,0.907,5,93,4,Woodside,2019-06-20
16885058,lavington,1 BR,Entire Home,5400,0,4,0,4,Bushwick,
16892151,westlands,Studio,Private Room,4900,0,4,0,5,Williamsburg,
16892955,upperhill,1 BR,Entire Home,6400,0.827,5,114,3,Kingsbridge,2019-06-16
16893030,langata,1 BR,Private Room,14100,0.975,4.2,9,2,Theater District,2018-12-16
16893907,westlands,2 BR,Entire Home,14300,0.885,4.4,12,5,Astoria,2019-06-24
16893993,lavington,Studio,Private Room,4200,0,4,1,4,Bushwick,2017-08-27
16895217,langata,Studio,Private Room,4000,0.762,4.2,6,2,Greenpoint,2018-10-24
16896105,lavington,Studio,Private Room,3700,0.526,4.3,10,4,Bedford-Stuyvesant,2019-06-27
16897115,kilimani,Studio,Private Room,4200,0,5,39,4,Upper West Side,2018-07-26
16897571,south-c,Studio,Private Room,7600,0,4,0,1,Lower East Side,
16897611,south-c,Studio,Private Room,6600,0,4.1,3,1,Lower East Side,2017-09-27
16898313,upperhill,1 BR,Entire Home,11200,0.992,4.6,23,3,Boerum Hill,2019-06-23
16899058,kileleshwa,3 BR,Entire Home,36200,0.526,5,61,4,SoHo,2019-07-01
16905585,lavington,3 BR,Entire Home,27600,0.43,5,85,4,East Village,2019-06-24
16912472,lavington,Studio,Private Room,7100,0.255,5,200,4,East Village,2019-06-22
16914299,south-b,1 BR,Entire Home,8700,0,4.1,5,2,Park Slope,2018-04-10
16914748,lavington,1 BR,Entire Home,7200,0.967,4.7,26,4,Bedford-Stuyvesant,2019-06-14
16916191,lavington,2 BR,Entire Home,13400,0.819,4.3,5,4,Bedford-Stuyvesant,2019-06-23
16916234,muthaiga,Studio,Private Room,6000,0,4,0,5,Kips Bay,
16916510,lavington,Studio,Private Room,4700,0.326,4.2,7,4,Morningside Heights,2018-07-10
16916708,south-c,1 BR,Entire Home,6200,0.997,4.4,14,1,Ditmars Steinway,2019-01-05
16916926,parklands,Studio,Private Room,5300,0,4,0,3,Windsor Terrace,
16917171,muthaiga,1 BR,Entire Home,11100,0,4,1,5,West Village,2017-02-20
16917225,muthaiga,Studio,Private Room,7500,0.696,5,49,5,Chinatown,2019-06-30
16918104,muthaiga,Studio,Private Room,4300,0.351,4.5,16,5,Washington Heights,2019-01-06
16923912,ngong-road,3 BR,Entire Home,30300,0.989,4.3,9,3,Forest Hills,2018-12-29
16925647,parklands,2 BR,Entire Home,18100,0,4,0,3,Windsor Terrace,
16928488,lavington,1 BR,Entire Home,11800,0.781,4.9,33,4,Bedford-Stuyvesant,2019-05-22
16929145,langata,Studio,Private Room,4700,0.882,5,133,2,Upper East Side,2019-06-19
16929407,westlands,2 BR,Entire Home,18000,0,4.2,8,5,Williamsburg,2018-08-26
16930274,langata,1 BR,Entire Home,8000,0.981,4.9,22,2,Upper East Side,2019-07-02
16930662,westlands,Studio,Private Room,3600,0,4.4,14,5,Astoria,2018-03-13
16930707,south-b,Studio,Private Room,5400,0,4,0,2,Park Slope,
16931894,lavington,Studio,Private Room,5100,0,4.3,9,4,Bushwick,2017-10-04
16932674,lavington,Studio,Private Room,3200,0,4.9,34,4,Bushwick,2017-10-20
16933257,gigiri,2 BR,Entire Home,14300,0.11,4.9,35,5,Bay Ridge,2019-06-19
16933481,thika-road,1 BR,Entire Home,5300,0,4.1,4,1,South Slope,2018-11-25
16936036,langata,Studio,Private Room,4300,0.836,5,155,2,Greenpoint,2019-06-30
16937801,langata,Studio,Private Room,6200,0,4.2,8,2,Harlem,2018-11-03
16943101,lavington,2 BR,Entire Home,18900,0.351,5,84,4,Bushwick,2019-06-23
16943178,muthaiga,Studio,Private Room,4000,0.167,4.3,11,5,Kips Bay,2019-03-17
16944182,south-c,Studio,Private Room,3400,0,4.4,13,1,Crown Heights,2017-05-01
16944820,upperhill,Studio,Private Room,3400,0.523,5,46,3,Concourse Village,2019-06-02
16945093,lavington,1 BR,Entire Home,11800,0,4,0,4,Chelsea,
16945495,gigiri,Studio,Private Room,6600,0.814,4.7,25,5,Flatbush,2019-06-24
16947113,westlands,Studio,Private Room,8100,0,4.2,7,5,Williamsburg,2017-10-23
16954154,lavington,Studio,Private Room,3500,0.94,5,41,4,Kensington,2019-05-27
16954330,langata,Studio,Private Room,4300,0.984,5,66,2,Harlem,2019-01-27
16959759,south-c,Studio,Private Room,5700,0.756,4.6,21,1,Crown Heights,2019-06-25
16960374,langata,1 BR,Entire Home,8000,0,4.1,5,2,Harlem,2018-07-23
16960725,karen,Studio,Private Room,7800,0.773,4.1,2,5,Hell's Kitchen,2017-10-07
16960760,westlands,Studio,Private Room,4800,0,4.1,3,5,Williamsburg,2017-05-19
16960859,langata,Studio,Private Room,5000,0,5,70,2,Harlem,2018-08-01
16961126,westlands,Studio,Private Room,4100,0,4.2,9,5,Williamsburg,2019-04-04
16962435,lavington,Studio,Private Room,4700,0.819,4.6,18,4,Bushwick,2019-05-15
16963544,south-c,Studio,Private Room,5100,0,4,1,1,Stuyvesant Town,2017-02-23
16964141,thika-road,Studio,Private Room,6900,0.008,4,0,1,Randall Manor,
16965072,lavington,1 BR,Entire Home,11000,0,4.4,13,4,Bedford-Stuyvesant,2019-05-01
16965094,thika-road,Studio,Private Room,3800,0.307,5,69,1,Elmhurst,2019-07-04
16965291,kilimani,Studio,Private Room,3800,0.066,4.1,5,4,Upper West Side,2019-05-01
16965705,muthaiga,Studio,Private Room,5200,0,4,0,5,Washington Heights,
16965968,south-c,Studio,Private Room,6700,0.652,5,121,1,Lower East Side,2019-06-23
16965972,south-c,Studio,Private Room,6900,0.674,5,125,1,Lower East Side,2019-06-26
16969156,runda,2 BR,Entire Home,14300,0.151,4.2,8,5,Midtown,2019-01-05
16970733,gigiri,2 BR,Entire Home,13000,0.978,4.9,33,5,Gramercy,2019-07-01
16971247,langata,2 BR,Entire Home,11100,0.992,4.1,4,2,Upper East Side,2019-06-02
16972627,kilimani,2 BR,Entire Home,19100,0.978,5,41,4,Upper West Side,2019-06-30
16973662,westlands,Studio,Private Room,8000,0.603,4.4,14,5,Williamsburg,2019-05-05
16974219,thika-road,Studio,Private Room,4200,0.753,5,43,1,Elmhurst,2019-07-01
16975094,south-c,1 BR,Entire Home,6900,0.452,4.1,2,1,Ditmars Steinway,2018-07-16
16975918,runda,1 BR,Entire Home,6600,0.978,4.1,2,5,Sunnyside,2018-08-19
16976026,karen,Studio,Private Room,3700,0.23,5,70,5,Rosedale,2019-06-24
16976215,lavington,Studio,Private Room,9800,0,4,1,4,Chelsea,2017-01-30
16976267,muthaiga,Studio,Private Room,2500,0.019,5,74,5,Rego Park,2019-06-09
16981845,lavington,1 BR,Entire Home,11000,0,4,0,4,East Village,
16983203,parklands,Studio,Private Room,3600,0.655,4.8,29,3,Jamaica,2019-05-20
16984336,westlands,1 BR,Entire Home,8100,0.764,4.4,16,5,Williamsburg,2018-03-23
16987293,ngong-road,1 BR,Entire Home,11300,0,4,1,3,Clinton Hill,2017-05-06
16987408,muthaiga,Studio,Private Room,3700,0.247,4.1,4,5,Washington Heights,2018-11-30
16987479,ngong-road,1 BR,Entire Home,11300,0,4.1,5,3,Clinton Hill,2019-03-31
16991994,langata,1 BR,Entire Home,10200,0.074,4.2,4,2,Upper East Side,2019-04-12
16992922,kilimani,2 BR,Entire Home,15800,0.068,4,1,4,Financial District,2017-08-13
16994272,langata,3 BR,Entire Home,29000,0.885,4.5,8,2,Harlem,2019-04-12
16995743,westlands,Studio,Private Room,2900,0,4.1,2,5,Williamsburg,2017-02-13
16996170,langata,2 BR,Entire Home,17400,0.208,4.2,5,2,Upper East Side,2019-06-16
16996664,langata,2 BR,Entire Home,13700,0.093,4.2,7,2,Upper East Side,2019-04-13
16996954,langata,2 BR,Entire Home,16300,0.038,4.3,10,2,Upper East Side,2019-06-12
16999426,south-c,2 BR,Entire Home,12100,0.518,4.2,6,1,Ditmars Steinway,2019-05-27
16999617,upperhill,Studio,Private Room,3800,0,4,0,3,Prospect Heights,
17000278,langata,2 BR,Entire Home,13400,0.077,4.1,2,2,Sunset Park,2017-05-02
17000577,kileleshwa,1 BR,Entire Home,8400,0.997,4.3,12,4,Brooklyn Heights,2019-05-01
17005665,muthaiga,Studio,Private Room,7000,0.022,4.5,18,5,East Harlem,2019-06-15
17006745,westlands,Studio,Private Room,4700,0.89,4.8,31,5,Williamsburg,2019-01-03
17006956,langata,2 BR,Entire Home,14100,0,5,59,2,Sunset Park,2018-07-31
17007971,muthaiga,1 BR,Entire Home,3300,0.797,5,101,5,Rego Park,2019-06-20
17008022,lavington,Studio,Private Room,7900,0,4.9,32,4,Morningside Heights,2018-10-24
17009057,lavington,3 BR,Entire Home,23600,0.014,5,67,4,Bedford-Stuyvesant,2019-06-20
17009742,upperhill,1 BR,Entire Home,11300,0.981,4.5,19,3,Boerum Hill,2019-07-01
17010314,westlands,2 BR,Entire Home,12700,0.699,5,53,5,Williamsburg,2019-07-06
17013137,lavington,Studio,Private Room,3500,0.86,4.6,22,4,Bedford-Stuyvesant,2019-05-20
17013623,langata,Studio,Private Room,4300,0.556,5,64,2,Greenpoint,2019-06-10
17013882,westlands,Studio,Private Room,5300,0.937,4.6,23,5,Astoria,2018-12-31
17014341,muthaiga,1 BR,Entire Home,7500,0.836,5,117,5,East Flatbush,2019-06-19
17014809,langata,Studio,Private Room,8600,0.386,5,95,2,Harlem,2019-06-17
17020317,upperhill,2 BR,Entire Home,15100,0.51,4.1,4,3,Prospect Heights,2019-05-20
17023406,westlands,Studio,Private Room,2800,0,4.1,3,5,Astoria,2017-03-20
17023591,south-c,Studio,Private Room,2800,0,4.5,18,1,Fresh Meadows,2017-09-01
17025412,south-c,Studio,Private Room,6900,0.904,4.1,2,1,Nolita,2018-04-25
17025831,kilimani,2 BR,Entire Home,15800,0,4,0,4,Upper West Side,
17026213,lavington,Studio,Private Room,4000,0.729,4.7,24,4,Bedford-Stuyvesant,2019-06-23
17026435,lavington,Studio,Private Room,2400,0,4,1,4,Bushwick,2017-02-09
17027226,ngong-road,1 BR,Entire Home,6600,0.337,5,116,3,Fort Hamilton,2019-06-27
17029482,muthaiga,2 BR,Entire Home,17600,0,4.8,28,5,West Village,2018-05-04
17029902,muthaiga,Studio,Private Room,2500,0.756,5,59,5,Rego Park,2019-05-19
17030043,lavington,1 BR,Private Room,70900,0.756,4,1,4,Bedford-Stuyvesant,2017-02-11
17031720,muthaiga,Studio,Private Room,6600,0,4,0,5,East Harlem,
17037199,lavington,Studio,Private Room,5600,0.932,5,76,4,East Village,2019-06-21
17040990,ngong-road,1 BR,Entire Home,9500,0.929,4,0,3,Clinton Hill,
17041225,langata,2 BR,Entire Home,14500,0,4.9,35,2,Greenpoint,2017-09-15
17042235,westlands,2 BR,Entire Home,18400,0,4.4,15,5,Williamsburg,2018-07-29
17043121,south-c,2 BR,Entire Home,17400,0.592,5,67,1,Lower East Side,2019-06-19
17043468,langata,Studio,Private Room,7300,0,4,0,2,Upper East Side,
17044038,lavington,Studio,Private Room,6300,0.526,4,0,4,East Village,
17044854,langata,Studio,Private Room,2500,0.655,4.5,7,2,Fordham,2019-05-09
17045488,langata,Studio,Private Room,5700,0.814,5,98,2,Fordham,2019-06-24
17045788,langata,Studio,Private Room,4400,0.822,5,77,2,Fordham,2019-05-30
17045905,lavington,1 BR,Entire Home,9100,0,4.2,4,4,East Village,2018-09-03
17046103,lavington,Studio,Private Room,5500,0.088,4,0,4,East Village,
17046562,muthaiga,2 BR,Entire Home,13500,0.532,5,55,5,East Flatbush,2019-06-09
17070038,langata,Studio,Private Room,3300,0.751,4.7,25,2,Harlem,2019-07-01
17070798,runda,1 BR,Entire Home,7000,0,4.5,2,5,Sunnyside,2019-05-13
17071462,lavington,Studio,Private Room,7800,0.833,5,136,4,Chelsea,2019-06-21
17072328,south-c,2 BR,Entire Home,14300,0,5,42,1,Crown Heights,2017-08-25
17072544,muthaiga,Studio,Private Room,5300,0,4.1,2,5,Chinatown,2017-05-04
17073231,langata,Studio,Private Room,4000,0,5,62,2,Greenpoint,2019-06-24
17073870,ngong-road,1 BR,Entire Home,4500,0.967,4.7,25,3,Arrochar,2019-07-07
17073983,parklands,1 BR,Entire Home,9600,0.879,5,52,3,Jamaica,2019-06-15
17074757,westlands,Studio,Private Room,4100,0.066,4.5,1,5,Astoria,2019-06-27
17075535,parklands,1 BR,Entire Home,9100,0.477,5,116,3,St. George,2019-07-05
17076329,runda,3 BR,Entire Home,22500,0,4,0,5,Midtown,
17076571,kilimani,2 BR,Entire Home,13000,0.375,5,152,4,Upper West Side,2019-07-06
17076735,karen,1 BR,Entire Home,9700,0.6,5,75,5,Pelham Gardens,2019-07-01
17078010,lavington,Studio,Private Room,11800,0.016,4.1,3,4,Bushwick,2018-10-09
17078612,muthaiga,Studio,Private Room,5300,0.455,5,186,5,East Harlem,2019-06-28
17079313,muthaiga,Studio,Private Room,8400,0.411,5,149,5,East Harlem,2019-06-22
17080093,westlands,Studio,Private Room,5300,0.995,4.2,7,5,Williamsburg,2019-05-27
17084539,langata,1 BR,Private Room,21800,0,4,0,2,Theater District,
17085792,south-b,Studio,Private Room,4400,0,4,0,2,Park Slope,
17088382,langata,Studio,Private Room,5800,0.863,4.1,3,2,Upper East Side,2019-06-20
17093180,langata,2 BR,Entire Home,11600,0.948,5,68,2,Upper East Side,2019-06-04
17094226,parklands,Studio,Private Room,5700,0.816,5,69,3,East Elmhurst,2019-06-24
17095035,karen,Studio,Private Room,2900,0.992,4.5,16,5,Pelham Gardens,2019-01-21
17095296,langata,Studio,Private Room,4000,0.975,5,111,2,Greenpoint,2019-06-22
17095350,parklands,2 BR,Entire Home,13200,0,4,0,3,Greenwich Village,
17095846,lavington,Studio,Private Room,4300,0,4.4,14,4,Bedford-Stuyvesant,2018-01-05
17095925,lavington,Studio,Private Room,3600,0,5,63,4,Bushwick,2019-05-25
17095971,ngong-road,1 BR,Entire Home,7200,0.71,5,153,3,Forest Hills,2019-07-01
17097239,runda,1 BR,Entire Home,9400,0.616,5,63,5,Coney Island,2019-06-19
17097495,langata,Studio,Private Room,5400,0.975,5,48,2,Harlem,2019-06-19
17097898,westlands,Studio,Private Room,3800,0.2,5,39,5,Astoria,2019-05-10
17104272,lavington,Studio,Private Room,5500,0.255,4.2,5,4,Bedford-Stuyvesant,2018-12-31
17105446,south-c,Studio,Private Room,4900,0.915,5,5,1,Ditmars Steinway,2019-06-27
17106473,parklands,1 BR,Entire Home,7600,0.959,4.1,4,3,Carroll Gardens,2018-11-25
17106644,south-c,1 BR,Entire Home,9400,0,4.5,17,1,Crown Heights,2018-12-31
17106705,lavington,1 BR,Entire Home,11400,0.151,5,42,4,Rockaway Beach,2019-05-27
17107385,runda,1 BR,Entire Home,6100,0,4,0,5,Sunnyside,
17107656,lavington,1 BR,Entire Home,9800,0,4.1,2,4,East Village,2017-09-01
17108224,lavington,3 BR,Entire Home,47300,0.285,5,86,4,Chelsea,2019-06-07
17108306,langata,Studio,Private Room,6500,0.485,4.2,7,2,Upper East Side,2018-01-01
17108395,westlands,1 BR,Entire Home,10200,0,4.4,14,5,Astoria,2018-10-07
17108995,karen,Studio,Private Room,11100,0.992,5,126,5,Hell's Kitchen,2019-06-17
