date,neighborhood,occupancy,booking_count
2016-08-28,lavington,0.98,109
2016-08-28,langata,0.98,95
2016-08-28,gigiri,0.539,116
2016-08-28,parklands,0.566,102
2016-08-28,upperhill,0.488,102
2016-08-28,kileleshwa,0.643,109
2016-08-28,runda,0.625,116
2016-08-28,muthaiga,0.874,116
2016-08-28,south-b,0.522,95
2016-08-28,south-c,0.711,88
2016-08-28,ngong-road,0.528,102
2016-08-28,thika-road,0.551,88
2016-08-29,westlands,0.807,111
2016-08-29,kilimani,0.61,104
2016-08-29,karen,0.583,111
2016-08-29,lavington,0.98,104
2016-08-29,langata,0.9,91
2016-08-29,gigiri,0.441,111
2016-08-29,parklands,0.467,98
2016-08-29,upperhill,0.391,98
2016-08-29,kileleshwa,0.542,104
2016-08-29,runda,0.522,111
2016-08-29,muthaiga,0.761,111
2016-08-29,south-b,0.425,91
2016-08-29,south-c,0.605,84
2016-08-29,ngong-road,0.43,98
2016-08-29,thika-road,0.454,84
2016-08-30,westlands,0.685,87
2016-08-30,kilimani,0.526,82
2016-08-30,karen,0.517,87
2016-08-30,lavington,0.98,82
2016-08-30,langata,0.76,71
2016-08-30,gigiri,0.4,87
2016-08-30,parklands,0.423,77
2016-08-30,upperhill,0.361,77
2016-08-30,kileleshwa,0.487,82
2016-08-30,runda,0.46,87
2016-08-30,muthaiga,0.654,87
2016-08-30,south-b,0.391,71
2016-08-30,south-c,0.528,66
2016-08-30,ngong-road,0.389,77
2016-08-30,thika-road,0.419,66
2016-08-31,westlands,0.721,94
2016-08-31,kilimani,0.551,88
2016-08-31,karen,0.536,94
2016-08-31,lavington,0.98,88
2016-08-31,langata,0.801,77
2016-08-31,gigiri,0.412,94
2016-08-31,parklands,0.436,83
2016-08-31,upperhill,0.369,83
2016-08-31,kileleshwa,0.503,88
2016-08-31,runda,0.478,94
2016-08-31,muthaiga,0.685,94
2016-08-31,south-b,0.401,77
2016-08-31,south-c,0.55,71
2016-08-31,ngong-road,0.401,83
2016-08-31,thika-road,0.429,71
2016-09-01,westlands,0.817,113
2016-09-01,kilimani,0.616,106
2016-09-01,karen,0.588,113
2016-09-01,lavington,0.98,106
2016-09-01,langata,0.912,93
2016-09-01,gigiri,0.444,113
2016-09-01,parklands,0.47,99
2016-09-01,upperhill,0.394,99
2016-09-01,kileleshwa,0.546,106
2016-09-01,runda,0.527,113
2016-09-01,muthaiga,0.77,113
2016-09-01,south-b,0.427,93
2016-09-01,south-c,0.612,86
2016-09-01,ngong-road,0.433,99
2016-09-01,thika-road,0.457,86
2016-09-02,westlands,0.877,107
2016-09-02,kilimani,0.686,101
2016-09-02,karen,0.662,107
2016-09-02,lavington,0.98,101
2016-09-02,langata,0.967,88
2016-09-02,gigiri,0.524,107
2016-09-02,parklands,0.549,94
2016-09-02,upperhill,0.476,94
2016-09-02,kileleshwa,0.623,101
2016-09-02,runda,0.602,107
2016-09-02,muthaiga,0.834,107
2016-09-02,south-b,0.509,88
2016-09-02,south-c,0.682,81
2016-09-02,ngong-road,0.513,94
2016-09-02,thika-road,0.538,81
2016-09-03,westlands,0.887,109
2016-09-03,kilimani,0.693,102
2016-09-03,karen,0.667,109
2016-09-03,lavington,0.98,102
2016-09-03,langata,0.978,89
2016-09-03,gigiri,0.527,109
2016-09-03,parklands,0.553,96
2016-09-03,upperhill,0.479,96
2016-09-03,kileleshwa,0.627,102
2016-09-03,runda,0.607,109
2016-09-03,muthaiga,0.843,109
2016-09-03,south-b,0.512,89
2016-09-03,south-c,0.689,83
2016-09-03,ngong-road,0.516,96
2016-09-03,thika-road,0.541,83
2016-09-04,westlands,0.74,80
2016-09-04,kilimani,0.592,75
2016-09-04,karen,0.588,80
2016-09-04,lavington,0.98,75
2016-09-04,langata,0.809,66
2016-09-04,gigiri,0.478,80
2016-09-04,parklands,0.5,70
2016-09-04,upperhill,0.442,70
2016-09-04,kileleshwa,0.561,75
2016-09-04,runda,0.532,80
2016-09-04,muthaiga,0.713,80
2016-09-04,south-b,0.472,66
2016-09-04,south-c,0.595,61
2016-09-04,ngong-road,0.467,70
2016-09-04,thika-road,0.499,61
2016-09-05,westlands,0.918,133
2016-09-05,kilimani,0.686,125
2016-09-05,karen,0.643,133
2016-09-05,lavington,0.98,125
2016-09-05,langata,0.98,109
2016-09-05,gigiri,0.478,133
2016-09-05,parklands,0.507,117
2016-09-05,upperhill,0.419,117
2016-09-05,kileleshwa,0.591,125
2016-09-05,runda,0.579,133
2016-09-05,muthaiga,0.86,133
2016-09-05,south-b,0.455,109
2016-09-05,south-c,0.676,101
2016-09-05,ngong-road,0.467,117
2016-09-05,thika-road,0.486,101
2016-09-06,westlands,0.629,76
2016-09-06,kilimani,0.488,71
2016-09-06,karen,0.487,76
2016-09-06,lavington,0.966,71
2016-09-06,langata,0.695,62
2016-09-06,gigiri,0.381,76
2016-09-06,parklands,0.403,67
2016-09-06,upperhill,0.346,67
2016-09-06,kileleshwa,0.462,71
2016-09-06,runda,0.431,76
2016-09-06,muthaiga,0.605,76
2016-09-06,south-b,0.376,62
2016-09-06,south-c,0.492,58
2016-09-06,ngong-road,0.37,67
2016-09-06,thika-road,0.403,58
2016-09-07,westlands,0.538,58
2016-09-07,kilimani,0.426,55
2016-09-07,karen,0.438,58
2016-09-07,lavington,0.797,55
2016-09-07,langata,0.59,48
2016-09-07,gigiri,0.351,58
2016-09-07,parklands,0.37,51
2016-09-07,upperhill,0.323,51
2016-09-07,kileleshwa,0.421,55
2016-09-07,runda,0.385,58
2016-09-07,muthaiga,0.525,58
2016-09-07,south-b,0.351,48
2016-09-07,south-c,0.435,44
2016-09-07,ngong-road,0.34,51
2016-09-07,thika-road,0.376,44
2016-09-08,westlands,0.736,97
2016-09-08,kilimani,0.561,91
2016-09-08,karen,0.545,97
2016-09-08,lavington,0.98,91
2016-09-08,langata,0.818,80
2016-09-08,gigiri,0.417,97
2016-09-08,parklands,0.441,85
2016-09-08,upperhill,0.373,85
2016-09-08,kileleshwa,0.51,91
2016-09-08,runda,0.486,97
2016-09-08,muthaiga,0.699,97
2016-09-08,south-b,0.405,80
2016-09-08,south-c,0.56,74
2016-09-08,ngong-road,0.406,85
2016-09-08,thika-road,0.433,74
2016-09-09,westlands,0.821,96
2016-09-09,kilimani,0.648,90
2016-09-09,karen,0.632,96
2016-09-09,lavington,0.98,90
2016-09-09,langata,0.902,79
2016-09-09,gigiri,0.505,96
2016-09-09,parklands,0.529,84
2016-09-09,upperhill,0.462,84
2016-09-09,kileleshwa,0.598,90
2016-09-09,runda,0.573,96
2016-09-09,muthaiga,0.784,96
2016-09-09,south-b,0.494,79
2016-09-09,south-c,0.647,73
2016-09-09,ngong-road,0.494,84
2016-09-09,thika-road,0.522,73
2016-09-10,westlands,0.78,88
2016-09-10,kilimani,0.62,83
2016-09-10,karen,0.61,88
2016-09-10,lavington,0.98,83
2016-09-10,langata,0.856,72
2016-09-10,gigiri,0.491,88
2016-09-10,parklands,0.515,77
2016-09-10,upperhill,0.452,77
2016-09-10,kileleshwa,0.579,83
2016-09-10,runda,0.553,88
2016-09-10,muthaiga,0.749,88
2016-09-10,south-b,0.483,72
2016-09-10,south-c,0.621,67
2016-09-10,ngong-road,0.481,77
2016-09-10,thika-road,0.51,67
2016-09-11,westlands,0.953,122
2016-09-11,kilimani,0.738,115
2016-09-11,karen,0.703,122
2016-09-11,lavington,0.98,115
2016-09-11,langata,0.98,100
2016-09-11,gigiri,0.549,122
2016-09-11,parklands,0.577,107
2016-09-11,upperhill,0.495,107
2016-09-11,kileleshwa,0.657,115
2016-09-11,runda,0.641,122
2016-09-11,muthaiga,0.901,122
2016-09-11,south-b,0.53,100
2016-09-11,south-c,0.731,93
2016-09-11,ngong-road,0.539,107
2016-09-11,thika-road,0.56,93
2016-09-12,westlands,0.868,123
2016-09-12,kilimani,0.651,116
2016-09-12,karen,0.615,123
2016-09-12,lavington,0.98,116
2016-09-12,langata,0.97,101
2016-09-12,gigiri,0.461,123
2016-09-12,parklands,0.489,108
2016-09-12,upperhill,0.407,108
2016-09-12,kileleshwa,0.569,116
2016-09-12,runda,0.553,123
2016-09-12,muthaiga,0.815,123
2016-09-12,south-b,0.441,101
2016-09-12,south-c,0.644,93
2016-09-12,ngong-road,0.45,108
2016-09-12,thika-road,0.471,93
2016-09-13,westlands,0.98,148
2016-09-13,kilimani,0.738,139
2016-09-13,karen,0.684,148
2016-09-13,lavington,0.98,139
2016-09-13,langata,0.98,121
2016-09-13,gigiri,0.503,148
2016-09-13,parklands,0.534,130
2016-09-13,upperhill,0.438,130
2016-09-13,kileleshwa,0.626,139
2016-09-13,runda,0.618,148
2016-09-13,muthaiga,0.927,148
2016-09-13,south-b,0.476,121
2016-09-13,south-c,0.724,112
2016-09-13,ngong-road,0.493,130
2016-09-13,thika-road,0.508,112
2016-09-14,westlands,0.705,91
2016-09-14,kilimani,0.54,86
2016-09-14,karen,0.528,91
2016-09-14,lavington,0.98,86
2016-09-14,langata,0.783,75
2016-09-14,gigiri,0.407,91
2016-09-14,parklands,0.43,80
2016-09-14,upperhill,0.366,80
2016-09-14,kileleshwa,0.496,86
2016-09-14,runda,0.47,91
2016-09-14,muthaiga,0.672,91
2016-09-14,south-b,0.397,75
2016-09-14,south-c,0.541,69
2016-09-14,ngong-road,0.396,80
2016-09-14,thika-road,0.425,69
2016-09-15,westlands,0.98,174
2016-09-15,kilimani,0.828,164
2016-09-15,karen,0.754,174
2016-09-15,lavington,0.98,164
2016-09-15,langata,0.98,143
2016-09-15,gigiri,0.547,174
2016-09-15,parklands,0.582,153
2016-09-15,upperhill,0.472,153
2016-09-15,kileleshwa,0.684,164
2016-09-15,runda,0.686,174
2016-09-15,muthaiga,0.98,174
2016-09-15,south-b,0.512,143
2016-09-15,south-c,0.808,132
2016-09-15,ngong-road,0.537,153
2016-09-15,thika-road,0.546,132
2016-09-16,westlands,0.932,118
2016-09-16,kilimani,0.724,111
2016-09-16,karen,0.692,118
2016-09-16,lavington,0.98,111
2016-09-16,langata,0.98,97
2016-09-16,gigiri,0.542,118
2016-09-16,parklands,0.57,104
2016-09-16,upperhill,0.49,104
2016-09-16,kileleshwa,0.647,111
2016-09-16,runda,0.63,118
2016-09-16,muthaiga,0.883,118
2016-09-16,south-b,0.524,97
2016-09-16,south-c,0.718,90
2016-09-16,ngong-road,0.532,104
2016-09-16,thika-road,0.554,90
2016-09-17,westlands,0.79,90
2016-09-17,kilimani,0.627,85
2016-09-17,karen,0.615,90
2016-09-17,lavington,0.98,85
2016-09-17,langata,0.867,74
2016-09-17,gigiri,0.495,90
2016-09-17,parklands,0.518,79
2016-09-17,upperhill,0.454,79
2016-09-17,kileleshwa,0.584,85
2016-09-17,runda,0.558,90
2016-09-17,muthaiga,0.758,90
2016-09-17,south-b,0.485,74
2016-09-17,south-c,0.628,68
2016-09-17,ngong-road,0.484,79
2016-09-17,thika-road,0.513,68
2016-09-18,westlands,0.98,130
2016-09-18,kilimani,0.765,122
2016-09-18,karen,0.725,130
2016-09-18,lavington,0.98,122
2016-09-18,langata,0.98,107
2016-09-18,gigiri,0.563,130
2016-09-18,parklands,0.591,114
2016-09-18,upperhill,0.505,114
2016-09-18,kileleshwa,0.675,122
2016-09-18,runda,0.662,130
2016-09-18,muthaiga,0.936,130
2016-09-18,south-b,0.541,107
2016-09-18,south-c,0.756,99
2016-09-18,ngong-road,0.552,114
2016-09-18,thika-road,0.572,99
2016-09-19,westlands,0.974,144
2016-09-19,kilimani,0.724,135
2016-09-19,karen,0.673,144
2016-09-19,lavington,0.98,135
2016-09-19,langata,0.98,118
2016-09-19,gigiri,0.497,144
2016-09-19,parklands,0.527,127
2016-09-19,upperhill,0.433,127
2016-09-19,kileleshwa,0.616,135
2016-09-19,runda,0.608,144
2016-09-19,muthaiga,0.909,144
2016-09-19,south-b,0.471,118
2016-09-19,south-c,0.711,109
2016-09-19,ngong-road,0.486,127
2016-09-19,thika-road,0.502,109
2016-09-20,westlands,0.853,120
2016-09-20,kilimani,0.641,113
2016-09-20,karen,0.607,120
2016-09-20,lavington,0.98,113
2016-09-20,langata,0.953,98
2016-09-20,gigiri,0.456,120
2016-09-20,parklands,0.483,106
2016-09-20,upperhill,0.403,106
2016-09-20,kileleshwa,0.562,113
2016-09-20,runda,0.546,120
2016-09-20,muthaiga,0.802,120
2016-09-20,south-b,0.437,98
2016-09-20,south-c,0.634,91
2016-09-20,ngong-road,0.445,106
2016-09-20,thika-road,0.467,91
2016-09-21,westlands,0.98,157
2016-09-21,kilimani,0.769,148
2016-09-21,karen,0.708,157
2016-09-21,lavington,0.98,148
2016-09-21,langata,0.98,129
2016-09-21,gigiri,0.519,157
2016-09-21,parklands,0.551,138
2016-09-21,upperhill,0.45,138
2016-09-21,kileleshwa,0.646,148
2016-09-21,runda,0.642,157
2016-09-21,muthaiga,0.967,157
2016-09-21,south-b,0.489,129
2016-09-21,south-c,0.753,119
2016-09-21,ngong-road,0.508,138
2016-09-21,thika-road,0.521,119
2016-09-22,westlands,0.832,116
2016-09-22,kilimani,0.627,109
2016-09-22,karen,0.596,116
2016-09-22,lavington,0.98,109
2016-09-22,langata,0.929,95
2016-09-22,gigiri,0.449,116
2016-09-22,parklands,0.476,102
2016-09-22,upperhill,0.398,102
2016-09-22,kileleshwa,0.553,109
2016-09-22,runda,0.535,116
2016-09-22,muthaiga,0.784,116
2016-09-22,south-b,0.432,95
2016-09-22,south-c,0.621,88
2016-09-22,ngong-road,0.438,102
2016-09-22,thika-road,0.461,88
2016-09-23,westlands,0.841,100
2016-09-23,kilimani,0.661,94
2016-09-23,karen,0.643,100
2016-09-23,lavington,0.98,94
2016-09-23,langata,0.926,82
2016-09-23,gigiri,0.512,100
2016-09-23,parklands,0.537,88
2016-09-23,upperhill,0.467,88
2016-09-23,kileleshwa,0.607,94
2016-09-23,runda,0.584,100
2016-09-23,muthaiga,0.802,100
2016-09-23,south-b,0.499,82
2016-09-23,south-c,0.66,76
2016-09-23,ngong-road,0.501,88
2016-09-23,thika-road,0.528,76
2016-09-24,westlands,0.638,60
2016-09-24,kilimani,0.523,56
2016-09-24,karen,0.534,60
2016-09-24,lavington,0.906,56
2016-09-24,langata,0.692,49
2016-09-24,gigiri,0.444,60
2016-09-24,parklands,0.464,53
2016-09-24,upperhill,0.416,53
2016-09-24,kileleshwa,0.516,56
2016-09-24,runda,0.48,60
2016-09-24,muthaiga,0.623,60
2016-09-24,south-b,0.444,49
2016-09-24,south-c,0.531,46
2016-09-24,ngong-road,0.433,53
2016-09-24,thika-road,0.469,46
2016-09-25,westlands,0.953,122
2016-09-25,kilimani,0.738,115
2016-09-25,karen,0.703,122
2016-09-25,lavington,0.98,115
2016-09-25,langata,0.98,100
2016-09-25,gigiri,0.549,122
2016-09-25,parklands,0.577,107
2016-09-25,upperhill,0.495,107
2016-09-25,kileleshwa,0.657,115
2016-09-25,runda,0.641,122
2016-09-25,muthaiga,0.901,122
2016-09-25,south-b,0.53,100
2016-09-25,south-c,0.731,93
2016-09-25,ngong-road,0.539,107
2016-09-25,thika-road,0.56,93
2016-09-26,westlands,0.98,167
2016-09-26,kilimani,0.803,157
2016-09-26,karen,0.735,167
2016-09-26,lavington,0.98,157
2016-09-26,langata,0.98,137
2016-09-26,gigiri,0.536,167
2016-09-26,parklands,0.569,147
2016-09-26,upperhill,0.463,147
2016-09-26,kileleshwa,0.669,157
2016-09-26,runda,0.667,167
2016-09-26,muthaiga,0.98,167
2016-09-26,south-b,0.503,137
2016-09-26,south-c,0.785,127
2016-09-26,ngong-road,0.525,147
2016-09-26,thika-road,0.536,127
2016-09-27,westlands,0.716,93
2016-09-27,kilimani,0.547,87
2016-09-27,karen,0.534,93
2016-09-27,lavington,0.98,87
2016-09-27,langata,0.795,76
2016-09-27,gigiri,0.41,93
2016-09-27,parklands,0.434,82
2016-09-27,upperhill,0.368,82
2016-09-27,kileleshwa,0.501,87
2016-09-27,runda,0.476,93
2016-09-27,muthaiga,0.681,93
2016-09-27,south-b,0.4,76
2016-09-27,south-c,0.547,71
2016-09-27,ngong-road,0.399,82
2016-09-27,thika-road,0.428,71
2016-09-28,westlands,0.751,100
2016-09-28,kilimani,0.571,94
2016-09-28,karen,0.553,100
2016-09-28,lavington,0.98,94
2016-09-28,langata,0.836,82
2016-09-28,gigiri,0.422,100
2016-09-28,parklands,0.447,88
2016-09-28,upperhill,0.377,88
2016-09-28,kileleshwa,0.517,94
2016-09-28,runda,0.494,100
2016-09-28,muthaiga,0.712,100
2016-09-28,south-b,0.409,82
2016-09-28,south-c,0.57,76
2016-09-28,ngong-road,0.411,88
2016-09-28,thika-road,0.438,76
2016-09-29,westlands,0.771,104
2016-09-29,kilimani,0.585,98
2016-09-29,karen,0.564,104
2016-09-29,lavington,0.98,98
2016-09-29,langata,0.859,85
2016-09-29,gigiri,0.429,104
2016-09-29,parklands,0.454,92
2016-09-29,upperhill,0.382,92
2016-09-29,kileleshwa,0.526,98
2016-09-29,runda,0.504,104
2016-09-29,muthaiga,0.73,104
2016-09-29,south-b,0.415,85
2016-09-29,south-c,0.583,79
2016-09-29,ngong-road,0.418,92
2016-09-29,thika-road,0.444,79
2016-09-30,westlands,0.98,136
2016-09-30,kilimani,0.786,128
2016-09-30,karen,0.741,136
2016-09-30,lavington,0.98,128
2016-09-30,langata,0.98,112
2016-09-30,gigiri,0.573,136
2016-09-30,parklands,0.602,120
2016-09-30,upperhill,0.513,120
2016-09-30,kileleshwa,0.688,128
2016-09-30,runda,0.677,136
2016-09-30,muthaiga,0.963,136
2016-09-30,south-b,0.549,112
2016-09-30,south-c,0.776,103
2016-09-30,ngong-road,0.562,120
2016-09-30,thika-road,0.581,103
2016-10-01,westlands,0.653,63
2016-10-01,kilimani,0.533,59
2016-10-01,karen,0.542,63
2016-10-01,lavington,0.934,59
2016-10-01,langata,0.709,52
2016-10-01,gigiri,0.449,63
2016-10-01,parklands,0.469,55
2016-10-01,upperhill,0.42,55
2016-10-01,kileleshwa,0.523,59
2016-10-01,runda,0.488,63
2016-10-01,muthaiga,0.637,63
2016-10-01,south-b,0.448,52
2016-10-01,south-c,0.541,48
2016-10-01,ngong-road,0.438,55
2016-10-01,thika-road,0.474,48
2016-10-02,westlands,0.887,109
2016-10-02,kilimani,0.693,102
2016-10-02,karen,0.667,109
2016-10-02,lavington,0.98,102
2016-10-02,langata,0.978,89
2016-10-02,gigiri,0.527,109
2016-10-02,parklands,0.553,96
2016-10-02,upperhill,0.479,96
2016-10-02,kileleshwa,0.627,102
2016-10-02,runda,0.607,109
2016-10-02,muthaiga,0.843,109
2016-10-02,south-b,0.512,89
2016-10-02,south-c,0.689,83
2016-10-02,ngong-road,0.516,96
2016-10-02,thika-road,0.541,83
2016-10-03,westlands,0.908,131
2016-10-03,kilimani,0.679,123
2016-10-03,karen,0.637,131
2016-10-03,lavington,0.98,123
2016-10-03,langata,0.98,107
2016-10-03,gigiri,0.474,131
2016-10-03,parklands,0.503,115
2016-10-03,upperhill,0.417,115
2016-10-03,kileleshwa,0.587,123
2016-10-03,runda,0.574,131
2016-10-03,muthaiga,0.851,131
2016-10-03,south-b,0.453,107
2016-10-03,south-c,0.669,100
2016-10-03,ngong-road,0.464,115
2016-10-03,thika-road,0.483,100
2016-10-04,westlands,0.736,97
2016-10-04,kilimani,0.561,91
2016-10-04,karen,0.545,97
2016-10-04,lavington,0.98,91
2016-10-04,langata,0.818,80
2016-10-04,gigiri,0.417,97
2016-10-04,parklands,0.441,85
2016-10-04,upperhill,0.373,85
2016-10-04,kileleshwa,0.51,91
2016-10-04,runda,0.486,97
2016-10-04,muthaiga,0.699,97
2016-10-04,south-b,0.405,80
2016-10-04,south-c,0.56,74
2016-10-04,ngong-road,0.406,85
2016-10-04,thika-road,0.433,74
2016-10-05,westlands,0.787,107
2016-10-05,kilimani,0.596,101
2016-10-05,karen,0.572,107
2016-10-05,lavington,0.98,101
2016-10-05,langata,0.877,88
2016-10-05,gigiri,0.434,107
2016-10-05,parklands,0.459,94
2016-10-05,upperhill,0.386,94
2016-10-05,kileleshwa,0.533,101
2016-10-05,runda,0.512,107
2016-10-05,muthaiga,0.744,107
2016-10-05,south-b,0.419,88
2016-10-05,south-c,0.592,81
2016-10-05,ngong-road,0.423,94
2016-10-05,thika-road,0.448,81
2016-10-06,westlands,0.98,174
2016-10-06,kilimani,0.828,164
2016-10-06,karen,0.754,174
2016-10-06,lavington,0.98,164
2016-10-06,langata,0.98,143
2016-10-06,gigiri,0.547,174
2016-10-06,parklands,0.582,153
2016-10-06,upperhill,0.472,153
2016-10-06,kileleshwa,0.684,164
2016-10-06,runda,0.686,174
2016-10-06,muthaiga,0.98,174
2016-10-06,south-b,0.512,143
2016-10-06,south-c,0.808,132
2016-10-06,ngong-road,0.537,153
2016-10-06,thika-road,0.546,132
2016-10-07,westlands,0.917,115
2016-10-07,kilimani,0.713,108
2016-10-07,karen,0.684,115
2016-10-07,lavington,0.98,108
2016-10-07,langata,0.98,94
2016-10-07,gigiri,0.537,115
2016-10-07,parklands,0.564,101
2016-10-07,upperhill,0.486,101
2016-10-07,kileleshwa,0.641,108
2016-10-07,runda,0.623,115
2016-10-07,muthaiga,0.869,115
2016-10-07,south-b,0.52,94
2016-10-07,south-c,0.708,87
2016-10-07,ngong-road,0.527,101
2016-10-07,thika-road,0.55,87
2016-10-08,westlands,0.679,68
2016-10-08,kilimani,0.551,64
2016-10-08,karen,0.556,68
2016-10-08,lavington,0.98,64
2016-10-08,langata,0.739,56
2016-10-08,gigiri,0.458,68
2016-10-08,parklands,0.478,60
2016-10-08,upperhill,0.426,60
2016-10-08,kileleshwa,0.534,64
2016-10-08,runda,0.501,68
2016-10-08,muthaiga,0.659,68
2016-10-08,south-b,0.455,56
2016-10-08,south-c,0.557,52
2016-10-08,ngong-road,0.447,60
2016-10-08,thika-road,0.481,52
2016-10-09,westlands,0.98,140
2016-10-09,kilimani,0.8,132
2016-10-09,karen,0.752,140
2016-10-09,lavington,0.98,132
2016-10-09,langata,0.98,115
2016-10-09,gigiri,0.58,140
2016-10-09,parklands,0.61,123
2016-10-09,upperhill,0.518,123
2016-10-09,kileleshwa,0.697,132
2016-10-09,runda,0.687,140
2016-10-09,muthaiga,0.98,140
2016-10-09,south-b,0.555,115
2016-10-09,south-c,0.788,106
2016-10-09,ngong-road,0.569,123
2016-10-09,thika-road,0.586,106
2016-10-10,westlands,0.979,145
2016-10-10,kilimani,0.727,136
2016-10-10,karen,0.675,145
2016-10-10,lavington,0.98,136
2016-10-10,langata,0.98,119
2016-10-10,gigiri,0.498,145
2016-10-10,parklands,0.529,128
2016-10-10,upperhill,0.435,128
2016-10-10,kileleshwa,0.619,136
2016-10-10,runda,0.61,145
2016-10-10,muthaiga,0.913,145
2016-10-10,south-b,0.472,119
2016-10-10,south-c,0.715,110
2016-10-10,ngong-road,0.488,128
2016-10-10,thika-road,0.504,110
2016-10-11,westlands,0.903,130
2016-10-11,kilimani,0.675,122
2016-10-11,karen,0.635,130
2016-10-11,lavington,0.98,122
2016-10-11,langata,0.98,107
2016-10-11,gigiri,0.473,130
2016-10-11,parklands,0.501,114
2016-10-11,upperhill,0.415,114
2016-10-11,kileleshwa,0.585,122
2016-10-11,runda,0.572,130
2016-10-11,muthaiga,0.846,130
2016-10-11,south-b,0.451,107
2016-10-11,south-c,0.666,99
2016-10-11,ngong-road,0.462,114
2016-10-11,thika-road,0.482,99
2016-10-12,westlands,0.98,148
2016-10-12,kilimani,0.738,139
2016-10-12,karen,0.684,148
2016-10-12,lavington,0.98,139
2016-10-12,langata,0.98,121
2016-10-12,gigiri,0.503,148
2016-10-12,parklands,0.534,130
2016-10-12,upperhill,0.438,130
2016-10-12,kileleshwa,0.626,139
2016-10-12,runda,0.618,148
2016-10-12,muthaiga,0.927,148
2016-10-12,south-b,0.476,121
2016-10-12,south-c,0.724,112
2016-10-12,ngong-road,0.493,130
2016-10-12,thika-road,0.508,112
2016-10-13,westlands,0.974,144
2016-10-13,kilimani,0.724,135
2016-10-13,karen,0.673,144
2016-10-13,lavington,0.98,135
2016-10-13,langata,0.98,118
2016-10-13,gigiri,0.497,144
2016-10-13,parklands,0.527,127
2016-10-13,upperhill,0.433,127
2016-10-13,kileleshwa,0.616,135
2016-10-13,runda,0.608,144
2016-10-13,muthaiga,0.909,144
2016-10-13,south-b,0.471,118
2016-10-13,south-c,0.711,109
2016-10-13,ngong-road,0.486,127
2016-10-13,thika-road,0.502,109
2016-10-14,westlands,0.98,146
2016-10-14,kilimani,0.821,137
2016-10-14,karen,0.768,146
2016-10-14,lavington,0.98,137
2016-10-14,langata,0.98,120
2016-10-14,gigiri,0.59,146
2016-10-14,parklands,0.621,128
2016-10-14,upperhill,0.526,128
2016-10-14,kileleshwa,0.711,137
2016-10-14,runda,0.703,146
2016-10-14,muthaiga,0.98,146
2016-10-14,south-b,0.563,120
2016-10-14,south-c,0.808,111
2016-10-14,ngong-road,0.579,128
2016-10-14,thika-road,0.595,111
2016-10-15,westlands,0.618,56
2016-10-15,kilimani,0.509,53
2016-10-15,karen,0.523,56
2016-10-15,lavington,0.869,53
2016-10-15,langata,0.668,46
2016-10-15,gigiri,0.437,56
2016-10-15,parklands,0.456,49
2016-10-15,upperhill,0.411,49
2016-10-15,kileleshwa,0.507,53
2016-10-15,runda,0.47,56
2016-10-15,muthaiga,0.606,56
2016-10-15,south-b,0.438,46
2016-10-15,south-c,0.518,43
2016-10-15,ngong-road,0.426,49
2016-10-15,thika-road,0.463,43
2016-10-16,westlands,0.98,147
2016-10-16,kilimani,0.824,138
2016-10-16,karen,0.771,147
2016-10-16,lavington,0.98,138
2016-10-16,langata,0.98,121
2016-10-16,gigiri,0.592,147
2016-10-16,parklands,0.622,129
2016-10-16,upperhill,0.527,129
2016-10-16,kileleshwa,0.713,138
2016-10-16,runda,0.706,147
2016-10-16,muthaiga,0.98,147
2016-10-16,south-b,0.565,121
2016-10-16,south-c,0.811,112
2016-10-16,ngong-road,0.581,129
2016-10-16,thika-road,0.597,112
